#event_id,pid,pt [GeV],eta,phi,E [GeV],mass [GeV],v_true
3394,90,297.752,0.310224,1.38442,312.463,12.9435,0
3394,11,54.6669,-0.374477,-1.25525,58.545,0.000511,0
3395,90,344.217,1.75318,-2.26094,1023.44,10.6186,1
3395,13,143.816,1.66416,1.26839,393.379,0.10566,0
3396,90,276.665,-0.30941,2.98855,303.477,89.3869,1
3396,13,143.516,1.09362,-0.139294,238.241,0.10566,0
3397,90,296.9,0.523891,0.0702081,357.574,114.978,1
3397,90,279.476,-1.22026,2.90596,522.355,89.1926,1
3397,11,36.1316,0.954507,-0.0870628,53.8793,0.000511,0
3398,90,278.639,-0.976661,0.551598,426.556,59.1404,1
3398,90,292.921,1.36237,-2.44913,613.06,66.0373,1
3398,11,47.0458,-0.974013,0.437922,71.1829,0.000511,0
3399,90,253.4,0.308475,-0.412955,279.256,86.4075,1
3399,13,149.248,1.30387,3.04142,295.138,0.10566,0
3400,90,293.195,-0.927799,-0.622033,444.798,118.567,1
3400,11,43.1868,1.01304,3.12405,67.3084,0.000511,0
3401,90,275.62,-0.38918,-2.82722,297.276,17.5408,0
3401,11,64.2128,0.857909,-0.67682,89.3287,0.000511,0
3402,90,265.16,1.01628,1.07938,420.818,73.8352,0
3402,11,231.542,1.06788,1.15673,376.596,0.000511,0
3403,90,290.572,-1.28339,0.726016,567.731,59.8019,0
3403,90,429.333,0.794433,-2.61386,579.703,93.6341,0
3403,11,369.623,0.737363,-2.53355,474.742,0.000511,0
3404,90,257.094,-0.866078,0.0957845,369.302,83.6842,1
3404,11,25.5555,-1.53599,-3.02969,62.1148,0.000511,0
3405,90,263.565,0.413874,-1.41657,287.338,22.4143,0
3405,11,102.088,-1.821,1.9213,323.614,0.000511,0
3406,90,264.531,-1.06841,-1.68261,438.976,86.1851,1
3406,13,72.6099,1.52087,1.20663,174.073,0.10566,0
3407,90,292.774,1.58267,2.96047,748.563,93.7372,1
3407,90,461.294,-0.833192,-0.182295,631.643,30.7925,0
3407,11,36.109,0.507869,-2.86108,40.8668,0.000511,0
3408,90,252.4,0.785463,-1.26788,350.514,105.228,0
3408,11,132.918,1.53797,1.79244,323.653,0.000511,0
3409,90,257.141,1.04039,-1.41278,409.323,0.883964,0
3409,11,245.252,1.0408,-1.41215,390.521,0.000511,0
3410,90,333.993,-0.043152,1.9518,343.741,79.9923,0
3410,90,355.012,-1.42754,-2.05428,783.368,36.7712,1
3410,13,158.125,-2.13844,0.0866107,680.257,0.10566,0
3411,90,267.976,-1.43208,-0.39947,606.061,124.876,0
3411,13,25.6693,-0.323032,2.51915,27.0205,0.10566,0
3412,90,286.658,-0.78741,2.07477,385.474,63.4754,1
3412,13,28.2288,-1.40652,2.02939,61.0692,0.10566,0
3413,90,296.737,0.471633,-0.216107,341.091,84.9019,1
3413,13,309.662,-0.686854,2.94171,385.624,0.10566,0
3414,90,260.36,0.277492,-0.884778,271.082,18.5223,1
3414,11,55.4454,0.375292,2.58418,59.396,0.000511,0
3415,90,330.616,-1.3726,1.26336,695.985,50.6619,1
3415,11,41.2383,-1.23253,1.28302,76.7332,0.000511,0
3416,90,295.526,-0.441906,-1.09305,325.609,22.172,0
3416,13,413.143,-1.79647,2.5029,1279.55,0.10566,0
3417,90,285.267,-0.536034,0.717419,331.427,52.5097,0
3417,13,25.9672,-2.4788,-2.78749,155.943,0.10566,0
3418,90,265.293,0.670966,2.65218,328.144,23.7408,0
3418,13,163.693,-1.30691,-0.280514,324.553,0.10566,0
3419,90,295.229,0.831991,0.657502,403.962,20.5302,0
3419,90,495.821,0.164773,2.85838,515.809,116.126,0
3419,11,27.6319,-0.0401755,-1.17991,27.6542,0.000511,0
3420,90,251.629,0.38479,3.07666,274.761,48.2659,0
3420,13,26.068,0.96888,-0.153016,39.2912,0.10566,0
3421,90,340.993,0.115241,-2.81408,347.494,54.0794,1
3421,13,204.259,2.21799,0.296962,949.57,0.10566,0
3422,90,267.55,-0.295079,1.09472,292.467,86.8238,1
3422,13,285.373,1.3713,-2.08626,598.463,0.10566,0
3423,90,271.288,1.60836,0.265938,714.724,119.588,1
3423,90,366.163,1.22172,-2.95033,675.262,11.9993,0
3423,11,85.6548,1.65775,0.599797,232.898,0.000511,0
3424,90,371.604,-1.22741,1.81545,689.077,28.7021,1
3424,13,165.516,-1.10473,-1.25199,277.215,0.10566,0
3425,90,364.982,-1.2968,0.568214,717.417,8.52521,0
3425,90,437.421,-0.668053,-2.14691,544.259,77.4826,0
3425,13,28.0116,-1.39503,1.71933,59.9857,0.10566,0
3426,90,279.612,-0.759799,1.69904,374.279,85.9358,1
3426,13,53.9376,-2.01478,-1.71196,205.838,0.10566,0
3427,90,293.739,-1.88801,1.4233,995.171,73.1297,1
3427,90,316.51,-1.73634,-1.84443,929.797,81.4512,1
3427,11,37.5846,-1.68964,-1.94446,105.277,0.000511,0
3428,90,550.725,-0.00208039,1.52351,551.095,20.1597,0
3428,13,415.022,-0.456146,-1.71173,458.953,0.10566,0
3429,90,545.409,1.67322,-0.639037,1513.22,162.237,1
3429,90,679.507,0.156368,2.60219,692.066,76.4398,0
3429,11,56.1343,1.70412,-0.424445,159.378,0.000511,0
3430,90,340.364,0.458498,-0.255043,377.114,16.0833,0
3430,90,378.921,-1.23987,-3.11483,737.02,199.684,1
3430,11,141.576,-0.958567,2.84759,211.755,0.000511,0
3431,90,392.618,1.23154,-2.5892,735.857,93.0975,0
3431,11,337.706,1.13656,-2.52349,580.34,0.000511,0
3432,90,308.747,-0.349367,0.4159,338.253,83.5114,1
3432,90,328.336,-0.580366,-3.12789,385.423,13.0924,0
3432,13,102.705,-2.37348,-0.887826,556.035,0.10566,0
3433,90,406.13,-0.529248,2.72886,466.806,47.8254,1
3433,13,111.501,-0.768887,2.58928,146.116,0.10566,0
3434,90,268.724,-0.175331,-2.25975,276.38,43.9407,1
3434,11,190.181,-0.178347,0.806677,193.213,0.000511,0
3435,90,296.064,-0.36506,2.68442,330.365,96.318,1
3435,11,65.1122,-0.124827,2.80108,65.6201,0.000511,0
3436,90,271.102,0.0215007,1.36601,271.406,11.4491,0
3436,13,51.0287,-2.15213,1.20527,222.471,0.10566,0
3437,90,309.812,0.46223,-1.62694,346.648,46.595,0
3437,11,122.315,1.57687,0.509317,308.627,0.000511,0
3438,90,262.328,0.962738,-2.94314,403.927,90.8183,0
3438,11,214.977,1.04185,-3.06295,342.592,0.000511,0
3439,90,271.817,-0.329062,2.2244,303.449,99.5167,1
3439,90,368.959,-1.0674,-0.744251,602.774,59.0556,0
3439,13,80.5721,-1.00479,2.79649,124.785,0.10566,0
3440,90,503.952,-0.32062,0.39462,552.275,155.004,0
3440,90,511.569,-0.522302,-2.77621,589.99,90.8833,1
3440,11,330.491,-0.334312,0.487943,349.132,0.000511,0
3441,90,305.187,-1.20181,-0.063195,553.436,4.02616,0
3441,11,233.748,-1.20198,-0.0635774,423.937,0.000511,0
3442,90,384.147,0.587711,0.0140968,464.541,105.417,0
3442,90,475.451,0.902041,-3.02924,682.469,12.2283,0
3442,11,474.736,0.901715,-3.02925,681.175,0.000511,0
3443,90,268.926,-0.297237,1.76003,282.446,29.5726,0
3443,11,61.2095,-2.11397,-0.35614,257.135,0.000511,0
3444,90,251.43,1.94844,-2.54034,900.149,0.0029981,0
3444,11,244.544,1.94844,-2.54034,875.497,0.000511,0
3445,90,339.684,1.24268,-3.10785,644.056,91.664,1
3445,90,342.041,0.901233,0.0234863,501.116,102.084,0
3445,11,297.059,0.985284,0.0651433,453.298,0.000511,0
3446,90,369.915,1.05701,2.239,603.374,90.5996,1
3446,13,252.581,1.07282,-0.933619,412.422,0.10566,0
3447,90,250.221,1.59832,1.83832,650.657,93.2714,0
3447,11,126.154,1.20837,0.19528,230.024,0.000511,0
3448,90,553.981,0.85583,-2.82959,769.779,18.7382,0
3448,11,240.21,2.29859,-0.0287885,1208.32,0.000511,0
3449,90,397.665,0.202437,-2.69575,410.45,61.3369,1
3449,90,456.083,1.22436,0.420454,845.375,65.5894,0
3449,13,33.5342,0.67136,-2.4558,41.3798,0.10566,0
3450,90,304.284,-0.566226,1.80554,360.723,67.3547,1
3450,90,404.675,0.300199,-1.40818,432.29,88.9156,1
3450,13,50.1936,-0.853908,1.8485,69.6325,0.10566,0
3451,90,294.477,-1.96009,-1.17997,1070.06,91.636,0
3451,11,185.275,-1.67992,-1.1667,514.279,0.000511,0
3452,90,251.963,-0.881561,1.01539,366.968,87.5268,1
3452,90,274.153,-0.580332,-2.02967,334.389,91.4948,0
3452,11,179.541,-0.657475,-2.24984,219.764,0.000511,0
3453,90,257.52,1.54966,1.26471,641.575,99.6868,1
3453,90,299.515,0.4434,-1.91846,341.844,91.2375,0
3453,11,179.564,0.651507,-2.02002,219.04,0.000511,0
3454,90,273.312,0.380436,0.609858,293.45,8.37495,0
3454,13,32.8081,0.409957,0.627336,35.6041,0.10566,0
3455,90,288.79,1.72266,1.11167,839.417,92.4164,1
3455,90,408.17,1.95489,-1.72612,1473.17,90.6775,0
3455,11,301.642,1.87499,-1.84738,1006.6,0.000511,0
3456,90,252.858,0.371252,-2.55754,284.238,87.3484,1
3456,13,50.2004,0.057543,-3.0299,50.2837,0.10566,0
3457,90,251.393,0.865073,-2.92779,361.123,82.9261,1
3457,11,54.7425,-0.249508,0.103194,56.4554,0.000511,0
3458,90,262.128,-1.40594,1.02593,574.376,93.0544,0
3458,11,174.923,-1.60224,1.05158,451.792,0.000511,0
3459,90,382.157,-1.2457,0.617452,732.555,140.015,1
3459,90,393.638,-0.00929352,-2.66854,402.289,82.8967,1
3459,13,25.2557,-0.0688077,-2.486,25.3157,0.10566,0
3460,90,289.294,0.724334,-0.218361,397.459,148.782,1
3460,90,315.964,0.95413,2.93593,476.97,75.0213,1
3460,11,57.7485,0.833594,2.92868,79.0017,0.000511,0
3461,90,252.284,1.93642,-1.35916,893.984,45.0834,1
3461,11,135.633,1.76263,-1.3388,406.852,0.000511,0
3462,90,302.317,-1.09386,-2.29,510.065,90.6197,0
3462,11,176.73,-0.923425,-2.07528,257.588,0.000511,0
3463,90,303.993,0.504016,-0.300034,343.432,1.40939,0
3463,13,51.7511,0.184141,-0.449925,52.6311,0.10566,0
3464,90,377.081,1.12426,-2.23093,642.223,28.9228,1
3464,90,436.701,0.174748,0.987502,443.764,18.3281,0
3464,13,74.858,1.6862,-1.34354,209.009,0.10566,0
3465,90,685.928,-1.4987,-0.148304,1614.01,86.7291,1
3465,90,701.247,0.0476959,3.04726,707.899,90.8504,1
3465,11,34.5054,-1.49971,-0.233684,81.1499,0.000511,0
3466,90,268.744,-0.752991,3.0754,351.492,44.9823,0
3466,90,338.377,1.38966,0.127032,725.707,80.8515,1
3466,13,27.9084,-0.749077,3.11587,36.1116,0.10566,0
3467,90,294.596,-1.8653,1.29228,982.482,128.478,0
3467,11,135.988,-1.35889,1.42165,282.096,0.000511,0
3468,90,384.473,-1.74336,-2.8271,1132.63,13.6386,1
3468,11,55.1448,-1.73893,-2.8338,161.766,0.000511,0
3469,90,259.913,-0.094419,1.39204,273.846,82.6624,1
3469,11,39.2379,-2.14234,-1.7164,169.444,0.000511,0
3470,90,267.944,-1.1023,1.34024,447.982,8.92457,0
3470,11,228.239,-0.602897,-1.76074,270.991,0.000511,0
3471,90,261.459,-0.924976,-1.52368,386.4,61.2503,0
3471,11,71.4443,-1.22063,1.66798,131.613,0.000511,0
3472,90,382.016,0.629427,0.569347,469.081,90.7378,1
3472,90,492.576,0.134477,-2.7834,498.657,40.1693,0
3472,13,40.2948,0.027587,0.172277,40.3103,0.10566,0
3473,90,320.887,-0.880984,2.06767,457.457,58.6767,0
3473,11,101.176,-0.792962,2.20427,134.688,0.000511,0
3474,90,263.074,-0.969298,-0.484437,396.793,10.9537,0
3474,13,179.269,-1.15938,2.75762,313.867,0.10566,0
3475,90,257.428,-1.65169,-1.02346,706.733,122.572,0
3475,90,392.651,0.0897315,2.4,394.487,14.1647,1
3475,11,140.344,-1.19516,-0.791438,253.093,0.000511,0
3476,90,300.733,-1.15146,-0.681902,532.481,99.3857,0
3476,11,186.789,-1.0574,-0.423237,301.312,0.000511,0
3477,90,429.545,-0.801512,1.87897,582.702,94.026,0
3477,11,404.949,-0.749458,1.92472,524.1,0.000511,0
3478,90,284.837,0.00595091,-0.386484,311.2,125.341,0
3478,13,85.2621,-0.0279705,2.05037,85.2955,0.10566,0
3479,90,295.39,0.0799027,1.31698,319.265,118.812,1
3479,11,63.8718,-0.511494,-1.9507,72.4108,0.000511,0
3480,90,517.148,1.12844,-0.317512,885.694,70.7183,1
3480,90,566.181,-0.120605,-1.8924,571.203,32.0301,1
3480,90,858.185,-0.333382,2.14375,906.559,20.852,0
3480,13,87.5879,1.0904,-0.165482,145.025,0.10566,0
3481,90,250.559,-0.49609,1.83367,303.099,111.034,0
3481,11,182.101,-0.253325,1.64024,187.976,0.000511,0
3482,90,346.632,-0.484277,1.25258,398.08,88.6664,0
3482,11,324.855,-0.533338,1.28874,372.163,0.000511,0
3483,90,358.478,1.30392,3.11985,712.416,70.4933,1
3483,90,455.266,1.60021,0.00787644,1178.52,106.99,1
3483,13,29.9788,1.35415,3.06479,61.9308,0.10566,0
3484,90,284.047,1.418,-2.20631,625.037,72.7181,1
3484,13,194.177,-0.543569,1.00942,223.576,0.10566,0
3485,90,303.387,-0.297788,-2.06377,317.12,10.7325,0
3485,11,88.3254,0.53486,2.45913,101.263,0.000511,0
3486,90,251.219,0.379051,3.08071,273.099,44.2842,1
3486,90,672.865,-0.550726,0.0925948,777.987,27.2247,0
3486,13,66.1472,0.407476,-3.08509,71.7151,0.10566,0
3487,90,255.451,-0.248542,2.45958,277.946,88.7898,1
3487,13,149.582,-0.0460391,-1.05302,149.741,0.10566,0
3488,90,357.299,1.24203,1.14625,676.908,95.1211,0
3488,11,294.319,1.1976,1.26935,531.845,0.000511,0
3489,90,259.774,1.88998,1.69393,879.762,26.1265,0
3489,90,301.894,0.116006,-1.2826,316.862,89.6071,0
3489,11,212.359,0.111722,-1.08479,213.686,0.000511,0
3490,90,516.449,-1.74166,-2.50171,1518.89,0.000511205,0
3490,11,516.449,-1.74166,-2.50171,1518.89,0.000511,0
3491,90,325.393,0.597129,-0.827427,385.149,0.0171593,0
3491,11,305.97,0.59713,-0.827429,362.159,0.000511,0
3492,90,416.85,-0.609173,-1.38708,498.403,42.1624,0
3492,13,94.8558,1.38164,2.30285,200.744,0.10566,0
3493,90,352.92,-1.33493,2.71625,717.2,19.3324,0
3493,13,196.218,-1.72424,-0.869709,567.716,0.10566,0
3494,90,301.76,-0.196294,-0.360608,307.593,0.950802,0
3494,11,198.049,-0.195034,-0.360988,201.827,0.000511,0
3495,90,253.697,-0.212043,2.29227,275.745,93.4648,0
3495,90,257.37,-0.228941,-0.604692,272.578,67.2806,1
3495,11,155.462,-0.0427369,2.51815,155.604,0.000511,0
3496,90,291.917,0.975633,2.72429,442.581,17.7562,0
3496,13,46.9812,-1.58604,-0.705192,119.547,0.10566,0
3497,90,314.159,1.9732,0.00869517,1151.91,14.8139,0
3497,13,81.3117,1.5485,-2.54777,199.903,0.10566,0
3498,90,266.531,-0.543468,-0.398064,327.356,113.985,1
3498,11,74.1133,-2.11024,2.7664,310.217,0.000511,0
3499,90,291.273,0.0063614,-2.90318,291.757,16.694,0
3499,11,71.0449,0.961705,-0.295563,106.51,0.000511,0
3500,90,305.12,1.14388,0.872627,536.032,95.3749,0
3500,11,183.987,1.34702,0.900994,377.72,0.000511,0
3501,90,285.218,-1.75485,-0.160076,850.561,46.1567,1
3501,11,69.9631,-1.73115,-0.0923994,203.741,0.000511,0
3502,90,319.751,-1.3101,-0.385676,635.775,8.30129,0
3502,11,128.81,-1.70703,-2.94949,366.719,0.000511,0
3503,90,300.347,-0.665181,2.23318,377.925,80.3701,1
3503,13,231.973,-1.05307,-0.416152,372.93,0.10566,0
3504,90,280.267,-1.90914,-1.41002,968.909,71.2507,0
3504,90,532.81,-0.124615,1.67326,538.268,37.6161,0
3504,13,166.191,-1.73952,-1.70654,487.79,0.10566,0
3505,90,399.066,-0.343213,0.701204,438.599,116.651,0
3505,90,452.568,-0.818176,-2.56494,621.368,103.509,0
3505,11,199.417,-0.566314,0.838019,232.259,0.000511,0
3506,90,291.518,1.73815,-0.41125,854.544,4.07697,0
3506,90,296.201,0.925708,2.65618,440.021,81.3334,1
3506,11,290.22,1.7373,-0.411536,850.05,0.000511,0
3507,90,264.199,1.61995,-0.117337,702.629,112.15,1
3507,11,205.017,0.608853,2.54324,244.206,0.000511,0
3508,90,253.271,-0.604233,-3.04404,302.35,29.2739,0
3508,13,110.653,-1.31237,0.379542,220.429,0.10566,0
3509,90,522.82,-0.521384,2.26493,597.081,43.3301,0
3509,13,311.638,-0.187258,-0.920712,317.118,0.10566,0
3510,90,314.606,-1.57535,-1.88902,807.452,153.604,1
3510,90,298.035,0.027269,1.19039,300.581,38.1845,0
3510,11,76.0763,-1.45276,-1.20372,171.507,0.000511,0
3511,90,673.656,1.27903,-3.08808,1305.3,57.9568,1
3511,13,376.054,0.58816,-0.00454982,442.995,0.10566,0
3512,90,280.463,-0.560982,3.03897,326.965,28.0087,0
3512,11,33.9236,0.616958,-0.228579,40.5873,0.000511,0
3513,90,274.536,-0.608854,1.11298,327.324,14.2699,0
3513,13,45.925,0.0198364,0.0389095,45.9341,0.10566,0
3514,90,258.027,0.934218,1.74413,382.21,48.9996,0
3514,13,47.4982,-0.0897481,-2.90475,47.6897,0.10566,0
3515,90,323.418,1.04147,1.67243,522.147,84.5603,0
3515,11,210.944,0.68516,-1.22404,262.425,0.000511,0
3516,90,302.643,-0.488141,-0.779795,345.245,63.145,0
3516,11,219.083,-1.31641,2.25921,437.957,0.000511,0
3517,90,364.767,1.34442,1.14756,747.442,20.5351,0
3517,90,543.237,0.495806,-2.06705,622.269,115.867,1
3517,13,37.8917,0.566363,-1.9955,44.1332,0.10566,0
3518,90,347.198,-1.21953,0.358223,644.948,87.2932,1
3518,13,140.756,-0.413891,-2.9181,152.985,0.10566,0
3519,90,339.377,1.14921,1.84794,594.559,79.2044,1
3519,90,377.62,1.80563,-1.26509,1180.06,28.2602,1
3519,13,38.1229,1.00555,1.90986,59.0765,0.10566,0
3520,90,255.156,0.0867122,0.280725,273.091,94.7809,1
3520,90,250.631,-0.206186,-2.78081,270.644,87.8839,0
3520,11,197.268,-0.0330245,-2.87602,197.375,0.000511,0
3521,90,480.125,-1.45859,-1.2433,1092.49,98.1386,0
3521,11,300.585,-1.31701,-1.34045,601.196,0.000511,0
3522,90,295.954,1.60687,1.30161,767.894,19.0246,1
3522,11,174.711,-1.20098,-2.39164,316.602,0.000511,0
3523,90,280.943,-0.691251,-1.35308,350.86,7.49577,0
3523,90,340.528,1.03912,1.55213,549.431,92.8874,1
3523,11,71.3224,1.30575,-2.25026,141.269,0.000511,0
3524,90,313.221,-0.146056,-2.04293,321.514,56.1787,0
3524,90,330.871,0.4605,1.05027,368.369,36.2921,0
3524,11,275.322,0.491934,1.08564,309.313,0.000511,0
3525,90,485.596,-0.854142,-3.01876,679.999,91.8554,0
3525,90,643.236,1.23579,-0.202776,1203.6,90.5488,1
3525,11,391.474,-0.7721,-2.96162,514.074,0.000511,0
3526,90,251.887,1.71414,1.66478,726.436,80.9335,0
3526,90,344.922,1.30526,-1.60479,688.841,90.2438,0
3526,11,288.245,1.16669,-1.55955,507.707,0.000511,0
3527,90,308.026,0.860811,-0.228452,439.743,94.9424,1
3527,13,26.5184,1.73272,2.80218,77.3384,0.10566,0
3528,90,387.435,-1.85398,2.82041,1267.38,17.2466,0
3528,13,238.091,-2.49317,-0.461281,1450.24,0.10566,0
3529,90,270.037,-0.957206,-0.273689,413.425,90.1068,1
3529,13,97.9992,-0.482121,2.95676,109.611,0.10566,0
3530,90,272.204,-0.785815,-2.57053,383.753,131.106,0
3530,13,121.301,-0.744752,0.520223,156.525,0.10566,0
3531,90,255.757,-0.87794,-2.65995,366.722,65.5307,1
3531,90,359.993,-0.547756,0.576366,424.5,87.6022,1
3531,11,26.1269,-0.70877,-2.84587,32.9687,0.000511,0
3532,90,446.254,-1.28342,-2.13572,871.682,89.4565,1
3532,90,488.254,-0.386248,1.06467,525.503,19.8144,0
3532,13,73.8361,0.261756,-1.56076,76.3801,0.10566,0
3533,90,369.162,-0.439964,-2.57778,405.916,19.0014,0
3533,13,120.501,-1.54774,1.01794,296.045,0.10566,0
3534,90,333.292,-0.229738,-2.30119,351.849,82.141,1
3534,90,378.935,0.578753,0.63119,444.433,14.7035,0
3534,11,51.2268,0.199089,-0.754108,52.2454,0.000511,0
3535,90,255.909,-0.355383,-2.09908,272.342,7.44649,0
3535,13,181.357,0.145905,2.07563,183.29,0.10566,0
3536,90,251.806,-0.0609264,2.03435,252.472,10.0224,0
3536,11,38.8433,1.04312,-1.21888,61.963,0.000511,0
3537,90,254.212,-1.63543,-2.58211,678.049,37.1394,0
3537,13,276.309,0.0258659,0.691529,276.402,0.10566,0
3538,90,250.334,0.732618,-1.02433,321.016,16.8381,0
3538,11,49.8496,2.05703,1.53838,198.165,0.000511,0
3539,90,365.552,0.843586,2.85465,521.329,135.09,0
3539,13,150.976,0.238833,-0.126363,155.302,0.10566,0
3540,90,398.823,-1.58675,-1.71669,1017.47,63.4406,0
3540,13,232.381,-0.666034,1.55035,285.857,0.10566,0
3541,90,291.814,1.81113,-1.87114,916.479,10.7992,0
3541,13,116.89,0.785633,0.677785,154.858,0.10566,0
3542,90,250.046,-1.32879,2.05065,507.265,45.1295,0
3542,90,332.762,-0.367023,-0.981356,358.42,46.2168,0
3542,11,177.558,-1.29247,1.96325,347.69,0.000511,0
3543,90,292.043,1.89377,1.18724,992.236,9.07897,0
3543,90,319.857,1.70318,-2.49189,907.355,0.000511005,0
3543,11,319.857,1.70318,-2.49189,907.355,0.000511,0
3544,90,263.845,0.576176,1.45155,312.592,48.1237,0
3544,90,428.211,0.137839,-0.134725,432.994,24.768,0
3544,11,205.646,-1.55459,-2.54716,508.398,0.000511,0
3545,90,255.745,1.87431,-0.279913,853.149,21.1842,0
3545,11,74.6473,2.06166,1.81102,298.076,0.000511,0
3546,90,274.842,1.00406,-1.86095,425.78,17.5699,0
3546,13,98.6897,0.689794,1.24504,123.115,0.10566,0
3547,90,281.948,0.67322,2.3297,349.998,34.5219,0
3547,11,132.009,0.0946345,-0.674917,132.6,0.000511,0
3548,90,290.407,-1.23497,-2.01765,541.734,16.6177,0
3548,13,128.128,-1.63943,0.85631,342.505,0.10566,0
3549,90,276.376,-0.128588,2.14735,280.078,28.1083,0
3549,90,304.886,-1.19566,-1.11483,550.049,0.000510971,0
3549,11,304.886,-1.19566,-1.11483,550.049,0.000511,0
3550,90,251.917,0.801067,2.69601,352.54,102.99,0
3550,11,129.326,1.02168,2.887,202.902,0.000511,0
3551,90,347.893,1.21347,0.190314,639.011,50.0885,0
3551,13,266.884,0.783179,-3.13355,353.003,0.10566,0
3552,90,360.118,-0.283926,-1.15289,375.062,15.7455,0
3552,11,107.047,1.78243,-2.57162,327.163,0.000511,0
3553,90,263.011,-1.38796,-2.34649,561.833,48.6695,0
3553,90,462.558,-1.56104,0.75048,1151.53,52.8937,0
3553,11,107.593,-1.3478,-2.55634,221.037,0.000511,0
3554,90,268.316,0.418867,0.132502,292.46,12.3402,0
3554,11,161.727,0.980051,-2.64046,245.816,0.000511,0
3555,90,302.13,1.87493,-1.37987,1009.26,46.9253,0
3555,90,587.703,0.643561,1.37471,714.344,31.1013,0
3555,13,60.0578,-0.416542,-1.63472,65.3439,0.10566,0
3556,90,318.247,0.0272268,-0.0244661,338.122,113.888,0
3556,13,138.527,0.579983,-2.95919,162.487,0.10566,0
3557,90,260.607,-1.12011,-2.04537,441.915,0.000511029,0
3557,11,260.607,-1.12011,-2.04537,441.915,0.000511,0
3558,90,341.776,1.66268,1.11611,934.636,44.5139,0
3558,11,187.588,0.777834,-1.87251,247.256,0.000511,0
3559,90,292.978,-1.22949,-1.75055,544.028,17.1197,0
3559,11,61.9734,-1.15789,1.19894,108.372,0.000511,0
3560,90,277.699,0.483578,2.43237,320.181,76.9123,1
3560,11,38.6243,1.82507,0.178998,122.911,0.000511,0
3561,90,338.958,-1.15877,-2.11285,609.631,140.772,1
3561,11,113.981,-0.464539,0.289735,126.502,0.000511,0
3562,90,293.201,1.14843,-2.24882,512.182,59.1249,1
3562,90,375.228,-0.0179588,0.901719,394.598,121.927,0
3562,11,98.6392,0.496979,0.840447,111.073,0.000511,0
3563,90,322.697,0.218494,-1.04276,354.584,128.629,1
3563,11,57.7084,0.0957011,1.39018,57.9728,0.000511,0
3564,90,434.648,-0.979302,0.265031,660.786,26.1707,0
3564,90,434.579,-0.838442,2.78239,620.58,171.226,1
3564,11,61.0281,-0.298178,-0.955565,63.7613,0.000511,0
3565,90,336.812,0.0953752,1.2354,361.634,127.678,1
3565,13,33.6381,2.29471,-1.47785,168.566,0.10566,0
3566,90,420.74,0.99847,-2.00591,665.889,151.271,1
3566,13,122.326,-0.112642,0.822465,123.103,0.10566,0
3567,90,280.196,-1.59743,-0.555452,722.727,56.8775,0
3567,13,103.802,0.39346,3.04634,111.941,0.10566,0
3568,90,262.625,-1.51191,0.578786,624.54,6.38316,0
3568,13,29.2034,1.17314,2.6548,51.7121,0.10566,0
3569,90,320.054,-0.0361408,-1.9673,363.62,172.195,0
3569,90,463.298,-0.412015,-0.241041,527.152,157.157,1
3569,90,540.584,0.587857,2.21279,637.564,32.9601,0
3569,11,135.492,-0.165,-2.18907,137.341,0.000511,0
3570,90,252.815,-0.0156133,0.631778,257.891,50.7608,0
3570,90,296.113,0.213969,-1.98707,309.658,64.2572,1
3570,13,94.4099,0.042697,0.707014,94.4961,0.10566,0
3571,90,253.052,0.157759,2.78106,272.157,91.7988,0
3571,90,262.09,0.220149,-0.817144,280.782,82.2435,1
3571,11,27.1555,0.403046,-2.82527,29.3912,0.000511,0
3572,90,278.213,-0.702876,1.84563,358.969,80.5576,1
3572,11,26.6165,-1.59419,-2.57485,68.2367,0.000511,0
3573,90,334.881,-1.14634,-1.96041,586.515,86.5851,0
3573,90,642.694,-1.21858,0.991241,1199.07,202.044,1
3573,11,227.246,-1.05692,-2.12179,366.437,0.000511,0
3574,90,273.134,-1.62155,-1.48217,722.534,79.53,1
3574,13,115.103,-1.45654,1.21802,260.368,0.10566,0
